surveywave,id_state,id_school,id_pupil,treatment,strata,weight_pupil,fpc_school,fpc_pupil,pt001,pt002,pt003,pt004,pt005,pt005_oth,pt006,pt007,pt233_a,pt233_b,pt233_c,pt233_d,pt233_e,pt233_f,pt233_g,pt233_h,pt233_i,pt233_j,pt233_k,pt233_l,pt233_m,pt233_n,pt233_o,pt233_p,pt233_q,n_rawscore_lit,n_rawscore_num,n_rawscore_sci,n_rasche500_lit,n_rasche500_num,n_rasche500_sci,n_statewise_pupil_ai,n_statewise_pupil_aiq
Round 1 Baseline,Zamfara,837,6,Control,370,3.375,.4444444444444444,.6666666666666666,Able to understand you,Responds verbally,Boy,12,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,2.5,5.75,4.599999904632568,471.3273486189669,561.4872511842842,417.3211346044038,-2.047649145126343,1
Round 1 Baseline,Zamfara,837,7,Control,370,3.375,.4444444444444444,.6666666666666666,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,.25,1.5,21.20000076293945,411.4392691960705,377.8811106666627,540.9895762172248,2.444467306137085,5
Round 1 Baseline,Zamfara,837,8,Control,370,3.375,.4444444444444444,.6666666666666666,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,.5,3,12.19999980926514,364.1387867795772,418.89374428102,444.5428493166294,-.3203769028186798,3
Round 1 Baseline,Zamfara,839,1,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.25,4.75,21,513.2449523428364,496.0930309466859,533.2603275206114,5.997080326080322,5
Round 1 Baseline,Zamfara,839,2,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,2.75,8.75,23.60000038146973,531.1032728518679,622.1031122301448,576.6336204034043,3.843444108963013,5
Round 1 Baseline,Zamfara,839,3,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Girl,12,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4.5,9.25,27.60000038146973,593.0067741303853,632.8127933140205,629.5019477464176,5.589229583740234,5
Round 1 Baseline,Zamfara,839,4,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Girl,11,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,5,7,16.20000076293945,607.1485583897998,575.2179866857797,509.5307629246722,2.22092604637146,5
Round 1 Baseline,Zamfara,839,5,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Girl,13,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,2,2.75,25,493.5573197431712,450.5708633173208,576.6336204034043,-.618450939655304,3
Round 1 Baseline,Zamfara,839,6,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,1.75,4.75,18.20000076293945,493.5573197431712,514.2951669664906,525.5864700495409,1.855417370796204,5
Round 1 Baseline,Zamfara,839,7,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2,3,2.800000190734863,513.2449523428364,475.4435604597432,358.1584431726051,4.068099975585938,5
Round 1 Baseline,Zamfara,839,8,Control,370,9,.4444444444444444,.25,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,2.75,3.25,10.19999980926514,493.5573197431712,450.5708633173208,457.3770753468402,.2972457706928253,4
Round 1 Baseline,Zamfara,841,1,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,3,2,471.3273486189669,450.5708633173208,307.2342681158791,5.997080326080322,5
Round 1 Baseline,Zamfara,841,2,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,3.5,3.75,27.60000038146973,547.6602703570518,496.0930309466859,629.5019477464176,.6788122653961182,4
Round 1 Baseline,Zamfara,841,3,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,1.75,4,14.19999980926514,471.3273486189669,496.0930309466859,500.7653645289295,-1.801857829093933,1
Round 1 Baseline,Zamfara,841,4,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,3.25,5.75,21,531.1032728518679,561.4872511842842,540.9895762172248,2.641230821609497,5
Round 1 Baseline,Zamfara,841,5,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,4,13.60000038146973,471.3273486189669,496.0930309466859,509.5307629246722,3.224505424499512,5
Round 1 Baseline,Zamfara,841,6,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.5,4,13.19999980926514,513.2449523428364,496.0930309466859,491.2485515440156,2.233379602432251,5
Round 1 Baseline,Zamfara,841,7,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,3.5,4.5,19,547.6602703570518,514.2951669664906,525.5864700495409,1.108821392059326,4
Round 1 Baseline,Zamfara,841,8,Control,380,16.875,.3333333333333333,.1777777777777778,Able to understand you,Responds verbally,Boy,Missing,Fulfulde,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,2.5,4.5,11.19999980926514,513.2449523428364,514.2951669664906,469.5211223477989,-2.047649145126343,1
Round 1 Baseline,Zamfara,845,1,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Girl,7,Other - Specify,Mangu,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,10.25,10.5,19,703.8542937080176,654.6448505148613,525.5864700495409,4.220141410827637,5
Round 1 Baseline,Zamfara,845,2,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,3,9.25,26.60000038146973,547.6602703570518,632.8127933140205,614.1600765434869,.0797433853149414,4
Round 1 Baseline,Zamfara,845,3,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,11,9,21.20000076293945,765.0494164260419,622.1031122301448,548.9656272430036,2.095556974411011,5
Round 1 Baseline,Zamfara,845,4,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,2,3,16.60000038146973,493.5573197431712,450.5708633173208,533.2603275206114,2.881370306015015,5
Round 1 Baseline,Zamfara,845,5,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,4.75,5.5,24.39999961853027,578.4254796978597,561.4872511842842,576.6336204034043,1.89463484287262,5
Round 1 Baseline,Zamfara,845,6,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,2.5,6,22.60000038146973,513.2449523428364,546.7480227384791,533.2603275206114,2.434301853179932,5
Round 1 Baseline,Zamfara,845,7,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,6.5,9,18.60000038146973,620.9366198662819,622.1031122301448,540.9895762172248,1.108821392059326,4
Round 1 Baseline,Zamfara,845,8,Control,380,21.375,.3333333333333333,.1403508771929825,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,5,7.25,20.20000076293945,607.1485583897998,587.976861388318,533.2603275206114,1.486783623695374,4
Round 1 Baseline,Zamfara,847,1,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,1.75,2.5,18.60000038146973,411.4392691960705,418.89374428102,548.9656272430036,-.2291535437107086,3
Round 1 Baseline,Zamfara,847,2,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,2.25,4.25,14.60000038146973,471.3273486189669,514.2951669664906,509.5307629246722,-1.639798045158386,1
Round 1 Baseline,Zamfara,847,3,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,2,4.25,24.60000038146973,445.0797933095923,496.0930309466859,600.3390620277853,.8954046964645386,4
Round 1 Baseline,Zamfara,847,4,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,1,3.25,5.599999904632568,471.3273486189669,475.4435604597432,431.1580088048896,1.833259344100952,5
Round 1 Baseline,Zamfara,847,5,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1,3.5,8.600000381469727,364.1387867795772,475.4435604597432,457.3770753468402,-1.018571138381958,2
Round 1 Baseline,Zamfara,847,6,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.5,3.25,16.60000038146973,364.1387867795772,450.5708633173208,500.7653645289295,-1.639798045158386,1
Round 1 Baseline,Zamfara,847,7,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,.75,2.5,24.20000076293945,411.4392691960705,418.89374428102,540.9895762172248,-.2291535437107086,3
Round 1 Baseline,Zamfara,847,8,Control,380,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,1.75,5,21.60000038146973,445.0797933095923,531.0398348037567,566.5516864856365,1.212032556533814,4
Round 1 Baseline,Zamfara,848,1,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,0,3.75,4.199999809265137,281.8272837418975,475.4435604597432,388.5393149746298,-1.109794497489929,2
Round 1 Baseline,Zamfara,848,2,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,.25,5,17.39999961853027,281.8272837418975,514.2951669664906,525.5864700495409,-.2618096172809601,3
Round 1 Baseline,Zamfara,848,3,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,1,4.25,14.19999980926514,471.3273486189669,496.0930309466859,500.7653645289295,-1.517645716667175,2
Round 1 Baseline,Zamfara,848,4,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,.5,3.5,4.599999904632568,364.1387867795772,450.5708633173208,417.3211346044038,-2.047649145126343,1
Round 1 Baseline,Zamfara,848,5,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,0,3.5,7.599999904632568,281.8272837418975,475.4435604597432,444.5428493166294,-1.639798045158386,1
Round 1 Baseline,Zamfara,848,6,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,.5,5,27.60000038146973,445.0797933095923,531.0398348037567,629.5019477464176,-.4885676503181458,3
Round 1 Baseline,Zamfara,848,7,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,.25,3.5,11.39999961853027,364.1387867795772,475.4435604597432,480.8425613487283,-1.639798045158386,1
Round 1 Baseline,Zamfara,848,8,Control,380,9.375,.3333333333333333,.32,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,.75,6,27.60000038146973,445.0797933095923,546.7480227384791,629.5019477464176,-1.639798045158386,1
Round 1 Baseline,Zamfara,853,1,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,3,6.25,19.60000038146973,531.1032728518679,575.2179866857797,540.9895762172248,-.993886411190033,2
Round 1 Baseline,Zamfara,853,2,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,13,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,5,9,24.60000038146973,593.0067741303853,632.8127933140205,587.8570525548253,.5408654808998108,4
Round 1 Baseline,Zamfara,853,3,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,3.25,5.5,18.60000038146973,513.2449523428364,531.0398348037567,533.2603275206114,-.3203769028186798,3
Round 1 Baseline,Zamfara,853,4,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,13,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,8.25,11.5,27.60000038146973,688.8155286760373,679.0904425539754,629.5019477464176,-2.047649145126343,1
Round 1 Baseline,Zamfara,853,5,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,12,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,5.5,5.75,26.60000038146973,593.0067741303853,546.7480227384791,614.1600765434869,-.3018231093883514,3
Round 1 Baseline,Zamfara,853,6,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,11,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,4.75,9,26.60000038146973,593.0067741303853,632.8127933140205,614.1600765434869,-.3018231093883514,3
Round 1 Baseline,Zamfara,853,7,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,11,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,4.5,9.5,30.39999961853027,563.3470263026694,643.5725428147832,667.2322734473124,.42621910572052,4
Round 1 Baseline,Zamfara,853,8,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,2.5,3.75,27.60000038146973,531.1032728518679,475.4435604597432,629.5019477464176,-1.109794497489929,2
Round 1 Baseline,Zamfara,855,1,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,2,2.5,23.60000038146973,471.3273486189669,418.89374428102,576.6336204034043,1.066478848457336,4
Round 1 Baseline,Zamfara,855,2,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,2.75,4,23.20000076293945,493.5573197431712,475.4435604597432,566.5516864856365,.0797433853149414,4
Round 1 Baseline,Zamfara,855,3,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.5,3.5,25.60000038146973,493.5573197431712,475.4435604597432,600.3390620277853,3.627966403961182,5
Round 1 Baseline,Zamfara,855,4,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2,3.25,24.60000038146973,471.3273486189669,450.5708633173208,600.3390620277853,3.097962856292725,5
Round 1 Baseline,Zamfara,855,5,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,7.75,10.25,21.39999961853027,647.8881607660378,654.6448505148613,557.4158244388025,1.065999746322632,4
Round 1 Baseline,Zamfara,855,6,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,5.5,10.5,29.39999961853027,593.0067741303853,654.6448505148613,646.8488695994608,-1.109794497489929,2
Round 1 Baseline,Zamfara,855,7,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,2.5,5.75,18.20000076293945,471.3273486189669,561.4872511842842,525.5864700495409,-.6530625820159912,3
Round 1 Baseline,Zamfara,855,8,Treatment,381,7.125,.3333333333333333,.4210526315789474,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2,3.5,3,493.5573197431712,475.4435604597432,307.2342681158791,4.619091987609863,5
Round 1 Baseline,Zamfara,858,1,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,2,7.75,16.60000038146973,513.2449523428364,611.210125741168,533.2603275206114,-1.301053285598755,2
Round 1 Baseline,Zamfara,858,2,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,1.25,3,13.60000038146973,471.3273486189669,475.4435604597432,509.5307629246722,1.234190583229065,4
Round 1 Baseline,Zamfara,858,3,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2,3.75,20.20000076293945,493.5573197431712,496.0930309466859,540.9895762172248,2.641230821609497,5
Round 1 Baseline,Zamfara,858,4,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,.5,3.5,11.60000038146973,445.0797933095923,496.0930309466859,491.2485515440156,.4794900715351105,4
Round 1 Baseline,Zamfara,858,5,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,.25,0,2.400000095367432,411.4392691960705,237.3657540479509,267.3248759012962,-2.047649145126343,1
Round 1 Baseline,Zamfara,858,6,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,3.25,2.75,22.20000076293945,513.2449523428364,450.5708633173208,557.4158244388025,-.2719752192497253,3
Round 1 Baseline,Zamfara,858,7,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,.25,2.5,18.20000076293945,411.4392691960705,450.5708633173208,525.5864700495409,-2.047649145126343,1
Round 1 Baseline,Zamfara,858,8,Treatment,381,3.375,.3333333333333333,.8888888888888888,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,1.5,1,15.60000038146973,445.0797933095923,377.8811106666627,491.2485515440156,.3008500039577484,4
Round 1 Baseline,Zamfara,861,1,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,8.75,10.75,26.20000076293945,674.7954717073886,666.3472494901686,587.8570525548253,2.473519086837769,5
Round 1 Baseline,Zamfara,861,2,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,.75,2.5,21.60000038146973,411.4392691960705,418.89374428102,557.4158244388025,-2.047649145126343,1
Round 1 Baseline,Zamfara,861,3,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,2,2,15.60000038146973,471.3273486189669,418.89374428102,517.7353689654997,.0797433853149414,4
Round 1 Baseline,Zamfara,861,4,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,0,1.5,13.19999980926514,281.8272837418975,377.8811106666627,491.2485515440156,2.881370306015015,5
Round 1 Baseline,Zamfara,861,5,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,3.5,2.5,13.19999980926514,547.6602703570518,418.89374428102,491.2485515440156,.0797433853149414,4
Round 1 Baseline,Zamfara,861,6,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,Missing,Fulfulde,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,4.25,6.25,20,547.6602703570518,575.2179866857797,525.5864700495409,-1.517645716667175,2
Round 1 Baseline,Zamfara,861,7,Treatment,381,7.5,.3333333333333333,.4,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1,2.5,12.60000038146973,411.4392691960705,418.89374428102,500.7653645289295,-2.047649145126343,1
