"surveywave","state_id","school_id","n_teacher_id","teacher_srno","treatment","n_school_wt","strata","fpc_school","A05","A07","A09","A10","n_eligible_teacher","B01","B02","B03","B04","B06","B08","B10","B12","B14","B16"
2,2,584,58421,21,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1972,1,2,2015,2,2,2,2,2,2
2,2,584,58422,22,0,1.01434421539307,2110,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,584,58423,23,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1988,1,2,2015,2,1,2,2,2,2
2,2,584,58424,24,0,1.01434421539307,2110,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,584,58425,25,0,1.01434421539307,2110,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,584,58426,26,0,1.01434421539307,2110,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,584,58427,27,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1974,1,1,2009,2,1,2,2,2,2
2,2,584,58428,28,0,1.01434421539307,2110,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,584,58429,29,0,1.01434421539307,2110,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,584,58430,30,0,1.01434421539307,2110,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,584,58431,31,0,1.01434421539307,2110,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,584,58432,32,0,1.01434421539307,2110,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,584,58433,33,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1993,1,1,2017,2,2,2,2,2,2
2,2,584,58434,34,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1987,1,1,2010,2,2,2,2,2,2
2,2,584,58435,35,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58436,36,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1976,1,1,2015,2,2,2,2,2,2
2,2,584,58437,37,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58438,38,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58439,39,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58440,40,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58441,41,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58442,42,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,584,58443,43,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,-8,2,2,2017,2,2,2,2,2,2
2,2,585,58501,1,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1984,1,1,2013,2,2,2,2,2,2
2,2,585,58502,2,0,1.01434421539307,2110,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,585,58503,3,0,1.01434421539307,2110,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,585,58504,4,0,1.01434421539307,2110,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,585,58505,5,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1988,1,1,2017,2,2,2,2,2,2
2,2,585,58506,6,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1982,1,1,2015,2,2,2,2,2,2
2,2,585,58507,7,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,1992,1,1,2015,2,2,2,2,2,2
2,2,585,58508,8,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,-8,1,1,-8,2,2,2,2,2,2
2,2,585,58509,9,0,1.01434421539307,2110,0.333333343267441,2,2,2,2,1,-8,2,1,2014,2,2,2,2,2,2
2,2,589,58901,1,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1978,1,1,2006,1,1,2,1,1,2
2,2,589,58902,2,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1970,1,1,2013,1,1,2,1,1,2
2,2,589,58903,3,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1984,1,1,2017,1,2,2,2,2,2
2,2,589,58904,4,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,589,58905,5,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1983,1,1,2009,1,1,2,1,1,2
2,2,589,58906,6,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1977,1,2,2015,1,1,2,1,1,2
2,2,589,58907,7,1,1.01434421539307,2111,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,589,58908,8,1,1.01434421539307,2111,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,589,58909,9,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,1,2,2004,2,2,2,2,2,2
2,2,589,58910,10,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,-8,1,2015,2,2,2,2,2,2
2,2,589,58911,11,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,-8,1,2015,2,2,2,2,2,2
2,2,589,58912,12,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,-8,1,2015,2,2,2,2,2,2
2,2,589,58913,13,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,-8,1,2015,2,2,2,2,2,2
2,2,591,59101,1,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1980,1,1,2006,1,1,2,2,2,2
2,2,591,59102,2,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1984,1,1,2013,2,1,2,2,2,2
2,2,591,59103,3,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1987,1,1,2015,2,1,2,2,2,2
2,2,591,59104,4,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,591,59105,5,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,591,59106,6,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1986,1,1,2017,2,1,2,2,2,2
2,2,591,59107,7,1,1.01434421539307,2111,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,591,59108,8,1,1.01434421539307,2111,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,591,59109,9,1,1.01434421539307,2111,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,591,59110,10,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1997,1,1,2014,2,1,2,2,2,2
2,2,591,59111,11,1,1.01434421539307,2111,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,591,59112,12,1,1.01434421539307,2111,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,593,59301,1,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1979,1,1,2014,1,1,2,2,2,2
2,2,593,59302,2,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,1,1,2017,2,2,2,2,2,2
2,2,593,59303,3,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1970,1,1,2006,1,1,2,2,1,2
2,2,593,59304,4,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,593,59305,5,1,1.01434421539307,2111,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,593,59306,6,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1990,1,1,2015,1,1,2,2,2,2
2,2,593,59307,7,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1983,1,1,2010,1,1,2,2,2,2
2,2,593,59308,8,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1986,1,1,2015,2,2,2,2,2,2
2,2,593,59309,9,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1986,1,1,2014,2,2,2,2,2,2
2,2,593,59310,10,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1988,1,1,2016,2,2,2,2,2,2
2,2,593,59311,11,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1989,1,1,2017,2,2,2,2,2,2
2,2,595,59501,1,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1981,1,1,2006,1,1,2,2,2,2
2,2,595,59502,2,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1973,1,1,2000,1,1,2,2,2,2
2,2,595,59503,3,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1976,1,1,2014,1,1,2,2,2,2
2,2,595,59504,4,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1980,1,1,2010,1,1,2,2,2,2
2,2,595,59505,5,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1962,1,1,2010,1,1,2,2,2,2
2,2,595,59506,6,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1984,1,1,2011,1,1,2,2,2,2
2,2,595,59507,7,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,595,59508,8,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1962,1,1,2017,2,2,2,2,2,2
2,2,595,59509,9,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1977,1,1,2017,2,2,2,2,2,2
2,2,595,59510,10,1,1.01434421539307,2111,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,595,59511,11,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,1991,1,1,2014,2,2,2,2,2,2
2,2,595,59512,12,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,1,1,2016,2,2,2,2,2,2
2,2,595,59513,13,1,1.01434421539307,2111,0.333333343267441,2,2,2,2,1,-8,1,1,2016,2,2,2,2,2,2
2,2,595,59514,14,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,595,59515,15,1,1.01434421539307,2111,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,602,60201,1,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60202,2,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60203,3,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1967,1,2,2011,1,1,2,2,2,2
2,2,602,60204,4,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1973,1,1,2016,2,2,2,2,2,2
2,2,602,60205,5,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1984,1,1,2013,2,2,2,2,2,2
2,2,602,60206,6,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1991,1,1,2015,2,2,2,2,2,2
2,2,602,60207,7,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1988,1,1,2013,1,1,2,2,2,2
2,2,602,60208,8,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1982,1,1,2016,2,2,2,2,2,2
2,2,602,60209,9,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1978,1,1,2016,2,2,2,2,2,2
2,2,602,60210,10,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1974,1,2,2015,2,2,2,2,2,2
2,2,602,60211,11,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1990,2,1,2013,1,1,2,2,2,2
2,2,602,60212,12,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1963,2,2,2014,2,2,2,2,2,2
2,2,602,60213,13,0,0.929815590381622,2120,0.363636374473572,2,2,1,,2,,,,,,,,,,
2,2,602,60214,14,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1970,1,2,2008,2,2,2,2,2,2
2,2,602,60215,15,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1977,1,1,2013,2,2,2,2,2,2
2,2,602,60216,16,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60217,17,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,602,60218,18,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60219,19,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,602,60220,20,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60221,21,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,602,60222,22,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60223,23,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1989,1,2,2015,2,2,2,2,2,2
2,2,602,60224,24,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60225,25,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60226,26,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1979,2,1,2016,2,2,2,2,2,2
2,2,602,60227,27,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,602,60228,28,0,0.929815590381622,2120,0.363636374473572,2,2,1,,2,,,,,,,,,,
2,2,602,60229,29,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60230,30,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60231,31,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,602,60232,32,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,602,60233,33,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,602,60234,34,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,602,60235,35,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,602,60236,36,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,603,60301,1,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,-8,2,1,2016,2,2,2,2,2,2
2,2,603,60302,2,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1990,1,1,2016,2,2,2,2,2,2
2,2,603,60303,3,0,0.929815590381622,2120,0.363636374473572,1,,,,2,,,,,,,,,,
2,2,603,60304,4,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1974,1,2,2003,2,2,2,2,2,2
2,2,603,60305,5,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1969,1,2,2016,2,2,2,2,2,2
2,2,603,60306,6,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1980,1,2,2016,2,2,2,2,2,2
2,2,603,60307,7,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1967,1,2,2015,2,2,2,2,2,2
2,2,603,60308,8,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,603,60309,9,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,603,60310,10,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,603,60311,11,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,603,60312,12,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1988,1,1,2013,2,2,2,2,2,2
2,2,605,60501,1,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1971,1,1,2009,2,2,2,2,2,2
2,2,605,60502,2,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,605,60503,3,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1979,2,1,2015,2,2,2,2,2,2
2,2,605,60504,4,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1972,1,1,2016,2,2,2,2,2,2
2,2,605,60505,5,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1963,1,2,2005,2,2,2,2,2,2
2,2,605,60506,6,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1984,1,2,2010,2,2,2,2,2,2
2,2,605,60507,7,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,605,60508,8,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1986,1,2,2013,2,2,2,2,2,2
2,2,607,60701,1,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1978,2,1,2008,2,2,2,2,2,2
2,2,607,60702,2,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1976,1,1,2003,1,1,2,2,2,2
2,2,607,60703,3,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1983,2,1,2008,2,2,2,2,2,2
2,2,607,60704,4,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1965,2,1,2012,2,2,2,2,2,2
2,2,607,60705,5,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,607,60706,6,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1982,2,1,2008,2,2,2,2,2,2
2,2,607,60707,7,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,607,60708,8,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1979,1,1,2013,2,2,2,2,2,2
2,2,607,60709,9,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,607,60710,10,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1971,2,1,2014,2,2,2,2,2,2
2,2,607,60711,11,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1973,2,1,2014,2,2,2,2,2,2
2,2,607,60712,12,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1981,1,1,2008,2,2,2,2,2,2
2,2,607,60713,13,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1984,1,1,2006,2,2,2,2,2,2
2,2,607,60714,14,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,607,60715,15,0,0.929815590381622,2120,0.363636374473572,2,1,,,2,,,,,,,,,,
2,2,607,60716,16,0,0.929815590381622,2120,0.363636374473572,2,2,2,1,2,,,,,,,,,,
2,2,607,60717,17,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1985,1,2,2015,2,2,2,2,2,2
2,2,607,60718,18,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1978,2,2,2015,2,2,2,2,2,2
2,2,607,60719,19,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1983,1,1,2015,2,2,2,2,2,2
2,2,607,60720,20,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1975,2,1,2015,2,2,2,2,2,2
2,2,607,60721,21,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1990,1,1,2016,2,2,2,2,2,2
2,2,607,60722,22,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1984,1,2,2009,2,2,2,2,2,2
2,2,607,60723,23,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1988,1,1,2016,2,2,2,2,2,2
2,2,607,60724,24,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1974,1,1,2016,2,2,2,2,2,2
2,2,607,60725,25,0,0.929815590381622,2120,0.363636374473572,2,2,2,2,1,1982,1,1,2017,2,2,2,2,2,2
2,2,617,61701,1,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1981,1,1,2015,2,1,2,2,1,2
2,2,617,61702,2,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1978,1,1,2013,2,1,2,2,1,2
2,2,617,61703,3,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,2,617,61704,4,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1974,1,1,1994,2,2,2,2,2,2
2,2,617,61705,5,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,2,617,61706,6,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1979,2,1,1999,2,2,2,2,2,2
2,2,617,61707,7,1,1.01434421539307,2121,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,617,61708,8,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1977,2,1,1999,2,2,2,2,2,2
2,2,617,61709,9,1,1.01434421539307,2121,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,617,61710,10,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1990,2,1,2013,1,1,2,2,1,2
2,2,617,61711,11,1,1.01434421539307,2121,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,621,62101,1,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1984,2,1,-8,1,1,2,2,2,2
2,2,621,62102,2,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1980,1,1,2006,1,1,2,2,2,2
2,2,621,62103,3,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1982,1,1,2006,1,1,2,2,2,2
2,2,621,62104,4,1,1.01434421539307,2121,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,621,62105,5,1,1.01434421539307,2121,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,623,62301,1,1,1.01434421539307,2121,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,623,62302,2,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1975,1,1,2013,1,1,2,2,2,2
2,2,623,62303,3,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1971,2,1,2011,1,2,2,2,2,2
2,2,623,62304,4,1,1.01434421539307,2121,0.333333343267441,2,2,1,,2,,,,,,,,,,
2,2,623,62305,5,1,1.01434421539307,2121,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,623,62306,6,1,1.01434421539307,2121,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,623,62307,7,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1980,2,1,2012,1,2,2,2,2,2
2,2,623,62308,8,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,-8,2,1,-8,2,2,2,2,2,2
2,2,624,62401,1,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1971,2,1,-8,2,1,2,2,2,2
2,2,624,62402,2,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1976,1,1,2009,1,1,2,2,2,2
2,2,624,62403,3,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1968,1,1,2005,2,1,2,2,2,2
2,2,624,62404,4,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,1967,2,1,2016,2,1,2,2,2,2
2,2,624,62405,5,1,1.01434421539307,2121,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,624,62406,6,1,1.01434421539307,2121,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,624,62407,7,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,-8,1,1,2017,2,2,2,2,2,2
2,2,624,62408,8,1,1.01434421539307,2121,0.333333343267441,2,2,2,2,1,-8,1,1,2017,2,2,2,2,2,2
2,2,627,62701,1,0,1.01434421539307,2130,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,627,62702,2,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1981,2,1,2007,1,1,2,2,2,2
2,2,627,62703,3,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1977,2,1,-8,1,1,2,2,2,2
2,2,627,62704,4,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1978,1,2,1994,1,2,2,2,2,2
2,2,627,62705,5,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1972,1,1,-8,1,1,2,2,2,2
2,2,627,62706,6,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1983,2,1,2015,1,1,2,2,2,2
2,2,627,62707,7,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1977,2,1,-8,1,1,2,2,2,2
2,2,627,62708,8,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1984,2,1,2011,2,1,2,2,2,2
2,2,627,62709,9,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1966,2,1,2008,1,1,2,2,2,2
2,2,627,62710,10,0,1.01434421539307,2130,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,627,62711,11,0,1.01434421539307,2130,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,627,62712,12,0,1.01434421539307,2130,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,627,62713,13,0,1.01434421539307,2130,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,627,62714,14,0,1.01434421539307,2130,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,627,62715,15,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1984,2,1,2016,2,2,2,2,2,2
2,2,627,62716,16,0,1.01434421539307,2130,0.333333343267441,1,,,,2,,,,,,,,,,
2,2,627,62717,17,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1971,2,1,2016,2,2,2,2,2,2
2,2,629,62901,1,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1979,2,1,2017,2,1,2,2,2,2
2,2,629,62902,2,0,1.01434421539307,2130,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,629,62903,3,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1952,2,2,2006,2,2,2,2,2,2
2,2,629,62904,4,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1985,1,1,2016,2,2,2,2,2,2
2,2,629,62905,5,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1989,1,1,2005,2,2,2,2,2,2
2,2,629,62906,6,0,1.01434421539307,2130,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,629,62907,7,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1969,2,1,2012,2,2,2,2,2,2
2,2,629,62908,8,0,1.01434421539307,2130,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,629,62909,9,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1983,1,1,2016,2,2,2,2,2,2
2,2,629,62910,10,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1959,2,1,1997,2,2,2,2,2,2
2,2,629,62911,11,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1987,2,2,2015,2,2,2,2,2,2
2,2,629,62912,12,0,1.01434421539307,2130,0.333333343267441,2,1,,,2,,,,,,,,,,
2,2,629,62913,13,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1972,2,1,2016,2,2,2,2,2,2
2,2,629,62914,14,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1991,2,2,2017,2,2,2,2,2,2
2,2,629,62915,15,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1991,1,2,2016,2,2,2,2,2,2
2,2,629,62916,16,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1987,1,1,2012,2,2,2,2,2,2
2,2,629,62917,17,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1988,1,1,2016,2,2,2,2,2,2
2,2,633,63301,1,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1973,2,1,2014,1,1,2,1,1,2
2,2,633,63302,2,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1979,2,1,2012,1,1,2,1,1,2
2,2,633,63303,3,0,1.01434421539307,2130,0.333333343267441,2,2,2,1,2,,,,,,,,,,
2,2,633,63304,4,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1987,1,1,2015,1,1,2,1,1,2
2,2,633,63305,5,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1974,2,1,2015,1,1,2,1,1,2
2,2,633,63306,6,0,1.01434421539307,2130,0.333333343267441,2,2,2,2,1,1989,1,1,2013,1,1,2,1,1,2
